"","ID","Fecha","Tweet","Favorites","Retweets"
"477","1,30052E+18","31/08/2020 19:30","mundo giammattei aseguro respiradores ayudaran suplir necesidades sistema sanitario guat ",9,4
"478","1,30052E+18","31/08/2020 19:30"," minsaludguate municipalidad guatemala inauguraron centro bienestar respiratorio zona 14 par ",5,0
"480","1,3005E+18","31/08/2020 18:22","ahora taiwan twguatemala dona ambulancia pruebas coronavirus respiradores guatemala guatemalagob ",3,1
"481","1,3005E+18","31/08/2020 18:08","guatemala reporta 73 mil 679 casos coronavirus suma 61 mil recuperados ",0,1
"482","1,30049E+18","31/08/2020 17:49","casos confirmados coronavirus guatemala ",0,1
"483","1,30048E+18","31/08/2020 17:12","buildingpeaceduringpandemic aoiwhat been the impact of coronavirus on building peace in guatemala1a aoihow is ",17,8
"484","1,30048E+18","31/08/2020 17:07","epicentroguate taiwan entrego guatemala insumos medicos seran utilizadas red hospitalaria ",0,0
"485","1,30048E+18","31/08/2020 16:50","coronavirus analizaron 545 pruebas detectar presencia coronavirus connacionales nivel nacional ",0,0
"486","1,30047E+18","31/08/2020 16:23","hoy sobrepasamos 74 mil casos coronavirus guatemala aoltimas 24 horas fallecieron 20 pacientes ",0,1
"487","1,30047E+18","31/08/2020 16:20","coronavirus guatemala 31 agosto ",0,0
"488","1,30047E+18","31/08/2020 16:15","guatemala caso positivo coronavirus guatemala miles casos positivos coronavirus ",0,2
"490","1,30047E+18","31/08/2020 16:12","guatemala suma mas 74 mil contagios coronavirus 2 mil 760 muertes 13 marzo 2020 ",8,3
"491","1,30047E+18","31/08/2020 16:08","guatemala supera 62 mil casos recuperados covid19 ",14,3
"492","1,30046E+18","31/08/2020 15:59","coronavirus casos guatemala ascienden 74 mil 74 casos segaon tablero covid19 ministerio salud ",6,1
"493","1,30046E+18","31/08/2020 15:58","actualizacion guatemala 20200830 nuevos casos 991 fallecidos dia 31 total casos 73912 total recupera ",0,0
"495","1,30046E+18","31/08/2020 15:52"," portadas guatemala 31agosto ministerio salud confirma 233 casos coronavirus covid19 ",1,0
"496","1,30046E+18","31/08/2020 15:52","ministerio salud confirma 166 casos coronavirus cifra aumento 74074 guatemala red ",0,0
"497","1,30046E+18","31/08/2020 15:48","nacionalesgt actualizacion casos coronavirus guatemala 166 casos nuevos 74074 casos registrados ",1,0
"498","1,30046E+18","31/08/2020 15:46","urgente acuerdo ministerio salud aoltimas 24 horas fallecieron 20 pacientes covid19 ",6,2
"499","1,30045E+18","31/08/2020 15:20","ahora presidente drgiammattei indica donacion embajada repaoblica chinataiwan consiste ",12,3
"501","1,30044E+18","31/08/2020 14:24","guatemala coronavirus deaths at 2740 persons ",0,0
"503","1,30043E+18","31/08/2020 14:01","covid19 coronavirus llego guatemala gobierno alejandro giammattei dado tumbos deci ",19,7
"504","1,30043E+18","31/08/2020 13:30","covid19 centroamerica momento reportan 297017 casos confirmados 7878 personas fallecidas ",7,5
"505","1,30041E+18","31/08/2020 12:40","missed this from last week 8 minors out of 60 deported from us to guatemala tested positive for coronavirus ",1,0
"506","1,30038E+18","31/08/2020 10:18","guatemala coronavirus cases at 73679 persons ",0,0
"508","1,30032E+18","31/08/2020 6:30","coronavirus latinoamerica lunes 31 agosto 2020 0800h hora icanarias covid19 casos colombia salvador ",2,3
"509","1,3003E+18","31/08/2020 5:26","guatemala coronavirus deaths at 2728 persons ",0,0
"511","1,30029E+18","31/08/2020 4:19"," pregunto perdio miedo enfermedad aprecio vida salud covidiotas coronavirus ",1,0
"512","1,30029E+18","31/08/2020 4:11","urgente ultima hora guatemala informo 233 nuevos casos coronavirus 12 personas fallecidas ultimas ",0,0
"513","1,30027E+18","31/08/2020 3:29"," ver desarrollo completo pandemia pais empezo vea ",5,0
"514","1,30027E+18","31/08/2020 3:25","guatemalagob drgiammattei easturia ",0,0
"517","1,30025E+18","31/08/2020 2:01","desearia regresar enero haber dicho oel coronavirus va venir guatemala vas vera",5,1
"518","1,30025E+18","31/08/2020 1:50","guatemala coronavirus update 3108 0010 utc health ",0,0
"520","1,30024E+18","31/08/2020 1:10","covid19 guatemala domingo ministerio salud reporto 233 nuevos casos coronavirus guatemala tras ",0,0
"521","1,30024E+18","31/08/2020 1:08","williamserafino ver bezos multimillonaria vialidad modelo nicaragua guatema ",2,0
"522","1,30022E+18","30/08/2020 23:48","freezywriter they kept illegals out of mexico to avoid the loca ",0,0
"523","1,30022E+18","30/08/2020 23:47"," guatemala coronavirus ",0,0
"524","1,30022E+18","30/08/2020 23:45","segaon instastories guatemala inmunes coronavirus",0,0
"525","1,30022E+18","30/08/2020 23:40","update new cases of coronavirus covid19 covid19 argentina 7187 tot 408426 us 1267 tot 5993668 vene ",0,0
"526","1,30022E+18","30/08/2020 23:37","coronavirus update in guatemala new cases confirmed 233 new recovered 518 new deaths 12 total cases in guatem ",0,0
"527","1,3002E+18","30/08/2020 22:49","coronavirus in guatemala altri 12 nuovi decessi nel paese in totale sono 2740 sale 842401 morti nel mondo ",0,0
"528","1,3002E+18","30/08/2020 22:47","233 new cases and 12 new deaths in guatemala 2347 gmt coronavirus coronavirusupdate covid19 coronaviruspandemic",0,0
"529","1,3002E+18","30/08/2020 22:35","guatemala autoridades reportaron 233 nuevos infectados coronavirus 12 decesos mas ",2,0
"530","1,3002E+18","30/08/2020 22:14","coronavirus guatemala hoy cuantos casos registraron 30 agosto ",0,1
"531","1,30019E+18","30/08/2020 21:43"," verdad pais carece gobernantes inteligentes ciudadanos responsables junta corrupcion ",0,0
"532","1,30017E+18","30/08/2020 20:46"," casos covid19 guatemala 1 llegaron domingo 73912 muertes 2740 segaon datos minis ",2,1
"533","1,30016E+18","30/08/2020 20:09","coronavirus guatemala 30 agosto ",0,1
"534","1,30015E+18","30/08/2020 19:28","nuevo video buendomingo estefinde 30deagosto 30ago coronavirus covid19 ",1,1
"535","1,30015E+18","30/08/2020 19:16","ui previene coronavirus amada guatemala ",5,2
"536","1,30014E+18","30/08/2020 18:40","guatemala registra 233 nuevos casos coronavirus ",0,0
"537","1,30014E+18","30/08/2020 18:34"," minsaludguate informa 9 mil 491 casos activos pais guatemalanosedetiene1 jurocuidarlavida ",0,1
"538","1,30013E+18","30/08/2020 18:10","iiiiii iiiiii estefinde buendomingo coronavirus covid19 quedateencasa ",1,1
"539","1,30013E+18","30/08/2020 18:04","coronavirus guatemala 73912 casos eumulados carlos r paredes 30 agosto 2020 dia 169 si tan lograramos ",1,0
"540","1,30013E+18","30/08/2020 17:36","233 nuevos casos coronavirus guatemala correspondientes sabado 29 agosto segaon autoridades re ",1,0
"542","1,30012E+18","30/08/2020 17:29","coronavirusgt autoridades reportaron 12 nuevas muertes derivadas enfermedad ",1,0
"543","1,30012E+18","30/08/2020 17:26","nacionalesgt actualizacion casos coronavirus guatemala 73912 casos registrados 233 casos nuevos ",2,0
"544","1,30012E+18","30/08/2020 17:12"," casos coronavirus detectados guatemala llegan 73 mil 912 dos mil 740 personas fallecidas ",8,3
"545","1,30012E+18","30/08/2020 17:12","coronavirus guatemala salud reporta 233 casos nuevos covid19 12 fallecidos mas ",6,0
"546","1,30012E+18","30/08/2020 17:04","guatemala suma mas 73 mil 500 contagios coronavirus mas 2 mil 700 muertes 13 marzo 2 ",13,2
"548","1,30012E+18","30/08/2020 16:56","coronavirusgt guatemala sale descanso coronavirus fin semana aprendio trabajo ",4,1
"549","1,30011E+18","30/08/2020 16:52","ministerio salud confirma 233 casos coronavirus cifra aumento 73912 guatemala red ",2,0
"552","1,30011E+18","30/08/2020 16:41","urgente autoridades reportaron 12 nuevas muertes derivadas enfermedad eucoronavirus ",4,3
"553","1,30011E+18","30/08/2020 16:40","urgente autoridades reportaron 12 nuevas muertes derivadas enfermedad ",3,1
"554","1,3001E+18","30/08/2020 15:59","actualizacion guatemala 20200829 nuevos casos 0 fallecidos dia 0 total casos 72921 total recuperados ",0,0
"555","1,30009E+18","30/08/2020 15:20","varias empresas guatemala intentan vender producto ahora solo control mercado ",84,67
"556","1,30007E+18","30/08/2020 14:03","despite new challenges presented by coronavirus in guatemala the casas maternas staff provided over 600 prenatal ",1,0
"558","1,30003E+18","30/08/2020 11:05","elperiodico muertes millon personas muestra historia mas precisa guatemala quinto siete pais ",0,0
"561","1,30308E+18","07/09/2020 21:24","lfqmaza coronavirusgt lmmartinez ",0,0
"562","1,30308E+18","07/09/2020 21:20","arajatablas coronavirusgt lmmartinez nueva cuenta lepuyoelalgiamma",1,0
"563","1,30308E+18","07/09/2020 21:17","coronavirusgt easturia aonico pais iyendo virus super rapido jajajajaja increible",1,0
"564","1,30308E+18","07/09/2020 21:17","coronavirusgt lmmartinez borro seguro daban duro da patron",1,0
"565","1,30308E+18","07/09/2020 21:08","coronavirusgt lmmartinez pobre chiltepito ",1,0
"566","1,30308E+18","07/09/2020 21:06"," guatemalagob minsaludguate atienden pandemia coronavirusgt solo horarios oficina lunes vier ",1,0
"567","1,30307E+18","07/09/2020 20:42","bambanpicapied1 manifestacion parque sono ",0,0
"568","1,30307E+18","07/09/2020 20:38","coronavirusgt mmm creo solo asi recibis like haber vi pronunciandote manifestaciones ",0,0
"569","1,30307E+18","07/09/2020 20:25"," ",12,4
"570","1,30307E+18","07/09/2020 20:22","rojitasrodas arleny1581 cuanta gente nopais crisis coronavirusgt primero alcanzo mu ",1,0
"571","1,30306E+18","07/09/2020 20:16","coronavirusgt cifra personas fallecidas covid19 departamento totonicapan asciende 100 ",1,0
"572","1,30306E+18","07/09/2020 19:51"," punto quiebre william decide mejor emigrar pais enviarle dinero madre co ",0,0
"573","1,30305E+18","07/09/2020 19:18","luizarreaga igual sigue entonces pasa",0,0
"574","1,30305E+18","07/09/2020 19:17","luizarreaga ",0,0
"575","1,30305E+18","07/09/2020 19:03","labsur laboratorio clinico alta tecnologia hematologia inmunologia mas 167 pruebas cuidado sa ",1,0
"579","1,30304E+18","07/09/2020 18:52","guatemala vergenza centro america ",1,0
"580","1,30304E+18","07/09/2020 18:46","coronavirusgt vivo relativamente cerca cementerio general parece cola hiper paiz diario hospit ",1,0
"581","1,30304E+18","07/09/2020 18:45","coronavirusgt ninguna anteriores correcta manipulacion datos estadistica inverosimil pocas prueb ",0,0
"582","1,30304E+18","07/09/2020 18:43","coronavirusgt segaon salud 6 septiembre habian inhumadas 929 personas coronavirus cemen ",0,1
"584","1,30303E+18","07/09/2020 18:16","coronavirusgt centrodegob lmmartinez ingeniero hueco do giammattei compro carton",0,0
"585","1,30303E+18","07/09/2020 17:57","coronavirusgt easturia lucrar centralizaron pruebas sector privado coordinac ",1,0
"587","1,30303E+18","07/09/2020 17:53","or alejandro giammattei dado coloca logro coronavirusgt envio remesas valientes guatemalt ",2,0
"588","1,30303E+18","07/09/2020 17:52","drgiammattei guatemala estaopida esperemos rebrote ojala tiempo subiese elicoptero ",1,0
"589","1,30303E+18","07/09/2020 17:49","coronavirusgt easturia coprecovid vergenza easturia drgiammattei economia sector privado discurso d ",1,0
"590","1,30303E+18","07/09/2020 17:49","vergenza easturia drgiammattei economia sector privado discurso ayer da silla paob ",1,0
"591","1,30303E+18","07/09/2020 17:44","guatemala health ministry registers 145 new cases of covid19 total of 77828 10 patients died 2862 2 45 ",0,0
"592","1,30303E+18","07/09/2020 17:43","septimo dia pitrupaksha2020 oraciones todas personas 2020 fallecido ",0,0
"593","1,30303E+18","07/09/2020 17:41","coronavirusgt lmmartinez ahora llorar ",1,0
"594","1,30302E+18","07/09/2020 17:32","coronavirusgt edwin salazar jefe contraloria general cuentas encuentra fase recuperacion lue ",3,0
"595","1,30302E+18","07/09/2020 17:01","coronavirusgt lmmartinez haber borrado cuenta dama",0,0
"596","1,30302E+18","07/09/2020 17:00","etualizeian covid19gt 07092020 covid19 quedateencasa coronavirusgt ",0,0
"597","1,30302E+18","07/09/2020 17:00","coronavirusgt easturia seguro deberian hacer mas pruebas quito razon data mas abiert ",0,0
"598","1,30301E+18","07/09/2020 16:57","coronavirusgt easturia preferis digan dias via twit hacen 2480 pruebas diarias poder cotejar ",0,0
"599","1,30301E+18","07/09/2020 16:55","coronavirusgt lmmartinez quedo hueco grande",1,0
"600","1,30301E+18","07/09/2020 16:51","coronavirusgt lmmartinez elimino aguanto twitter desgracia funcionarios ",1,0
"601","1,30301E+18","07/09/2020 16:36","wernertrego easturia vichoguate asibrianv coronavirusgt josmanu56491086 panconfrijol1 drtalamo khrriss ",3,1
"602","1,30301E+18","07/09/2020 16:32","asibrianv coronavirusgt lmmartinez seguiran",1,0
"603","1,30301E+18","07/09/2020 16:32","coronavirusgt easturia monton veces publicado alguien debiera citar asesor fariseo easturia ",0,1
"604","1,30301E+18","07/09/2020 16:32","jcqq1 coronavirusgt lmmartinez chingaban",3,0
"605","1,30301E+18","07/09/2020 16:31","coronavirusgt lmmartinez miguelito",6,0
"606","1,30301E+18","07/09/2020 16:23","coronavirusgt lmmartinez sabia bloqueo jajaja",0,0
"607","1,30301E+18","07/09/2020 16:22","coronavirusgt easturia coprecovid ",1,0
"608","1,30301E+18","07/09/2020 16:21","fernand03583779 easturia coprecovid si creo sabemos respuestas creen engaan",3,0
"609","1,303E+18","07/09/2020 16:12"," pesar mas pensante joh ",2,1
"610","1,303E+18","07/09/2020 16:12","coronavirusgt easturia coprecovid sabemos chance hace lunes viernes sabados domingos relax ",5,0
"611","1,303E+18","07/09/2020 16:01","coronavirusgt lmmartinez borro cuenta aguanta hdcmp",4,0
"612","1,303E+18","07/09/2020 15:59","baquiax1 lmmartinez molestaban ustedes",0,0
"613","1,303E+18","07/09/2020 15:58"," hagan pruebas digan gente muere neumonia atipica asi vencido coronavirusgt g ",0,0
"614","1,303E+18","07/09/2020 15:52","suscribo ",0,0
"615","1,303E+18","07/09/2020 15:51","coronavirusgt easturia coprecovid exigimos respuesta",1,0
"616","1,303E+18","07/09/2020 15:48","coronavirusgt lmmartinez puedo ",1,0
"617","1,303E+18","07/09/2020 15:47","coronavirusgt lmmartinez primer damo lloro cerro primera cuenta nacion ay muchachita salio ",4,0
"618","1,303E+18","07/09/2020 15:44"," fin semana actualizo cuarta vez semaforomunicipals pandemia coronavirusgt aaon ",3,3
"619","1,303E+18","07/09/2020 15:42","coronavirusgt lmmartinez borro cuenta",2,0
"620","1,30299E+18","07/09/2020 15:38"," 5k prometieron ",0,0
"621","1,30299E+18","07/09/2020 15:37","coronavirusgt lmmartinez tampoco pude entrar lloro risa",1,0
"622","1,30299E+18","07/09/2020 15:36","coronavirusgt lmmartinez tuitcido",2,0
"623","1,30299E+18","07/09/2020 15:33","coronavirusgt lmmartinez dos cosas bloqueado borro",1,0
"624","1,30299E+18","07/09/2020 15:26","coronavirusgt easturia coprecovid realmente vergonzoso molesto infame datos",1,0
"625","1,30299E+18","07/09/2020 15:26"," covidaf19 pandemia coronavirusgt ",0,0
"626","1,30299E+18","07/09/2020 15:25","cadenitagt coronavirusgt lmmartinez ver huecadas mejor ",2,0
"627","1,30299E+18","07/09/2020 15:24","coronavirusgt lmmartinez aparece",2,0
"628","1,30299E+18","07/09/2020 15:23","coronavirusgt lmmartinez borro sale busqueda bueno paso ",1,0
"629","1,30299E+18","07/09/2020 15:23","coronavirusgt lmmartinez tampoco puedo entrar enojo primera dama nacion",3,0
"630","1,30299E+18","07/09/2020 15:20","urgente ss ui situacion pandemia guatemala 1 77828 contagiados 145 hoy 2862 fallecidos ",11,2
"631","1,30299E+18","07/09/2020 15:19","coronavirusgt lmmartinez ",2,0
"632","1,30299E+18","07/09/2020 15:18","preguntaseria or miguel lmmartinez bloqueo borro cuenta ustedes pueden acceder ",16,2
"633","1,30299E+18","07/09/2020 15:14","coronavirusgt easturia coprecovid mentiras intencionalidad nefasto uturias",1,0
"637","1,30299E+18","07/09/2020 15:00","quieren matar poblacion meta ",6,2
"639","1,30298E+18","07/09/2020 14:58","coronavirusgt saludos nene zurdo diferente interesante",1,0
"640","1,30298E+18","07/09/2020 14:56","baquiax1 aqui bloquea nadie ojala interaccion haga paguen dia saludos",0,0
"641","1,30298E+18","07/09/2020 14:55","coronavirusgt easturia coprecovid estan bajando casos verde dicen muecos",1,0
"642","1,30298E+18","07/09/2020 14:52","coronavirusgt bueno reconocido don asi puede andar adas netcenter ",0,0
"643","1,30298E+18","07/09/2020 14:50","coronavirusgt easturia coprecovid easturas domingo trabajo joven ",2,0
"644","1,30298E+18","07/09/2020 14:50","coronavirusgt alterado sano invierto salud cuido ando mariquita llorando qu ",0,0
"645","1,30298E+18","07/09/2020 14:47","baquiax1 don baquiax deberia alterarse edad cuidarse ",0,0
"646","1,30298E+18","07/09/2020 14:45","or easturia asesores coprecovid asi frente expliquenme cantidad pruebas parte ",106,40
"647","1,30298E+18","07/09/2020 14:43","coronavirusgt easturia 145600 monton positivos",1,0
"648","1,30298E+18","07/09/2020 14:42","porsinolovio lomasvisto cambios codigos vestuario oficina venia ocurriendo ",10,3
"649","1,30298E+18","07/09/2020 14:42","coronavirusgt lava manos constantemente guarda distancia si olvida mascarilla usa playera blus ",0,0
"650","1,30298E+18","07/09/2020 14:40","datoscovidgt creo exista mundo oz america siquiera centroamerica pais pleno ",48,18
"651","1,30298E+18","07/09/2020 14:40","coronavirusgt creo guatemalteco siguiendo protocolos responsable salud ",0,0
"652","1,30298E+18","07/09/2020 14:40","mientras honduras ",1,1
"653","1,30298E+18","07/09/2020 14:35","coronavirusgt entonces frente dos mentiras si hacen mas pruebas mas rapido llegamos verde ",0,0
"655","1,30298E+18","07/09/2020 14:33","coronavirusgt ministerio salud reporta 145 casos positivos 599 pruebas procesadas aoltimas 24 hor ",11,2
"658","1,30298E+18","07/09/2020 14:29","urgente minsaludguate actualiza tabla datos covid19 guatemala 77 mil 828 casos acumulados ",1,0
"659","1,30297E+18","07/09/2020 14:01"," remesas generaron guatemala compatriotas ir falta oportunidades ",0,0
"660","1,30297E+18","07/09/2020 14:00","ojoaldato san jorge zacapa pago q3000 olos tigres oriente disco crazy musica oservicios audio ",3,3
"661","1,30297E+18","07/09/2020 13:56"," honduras intentan hacer evitar mas contagios muerte guatemala perverso drgiammattei dice ",5,1
"662","1,30296E+18","07/09/2020 13:37","coronavirusgt easturia aavan querer fichar corbatin asturias mundo seguro asesoro copr ",0,0
"663","1,30295E+18","07/09/2020 12:26"," mentira bajado solo comparen cantidad pruebas daran cuenta ",22,5
"664","1,30294E+18","07/09/2020 12:13","coronavirusgt elarcaico tipo negocia ",0,0
"665","1,30286E+18","07/09/2020 6:39","ricardo72161366 coronavirusgt aonicos despues apertura loco salvador espera masacre 20",1,0
"666","1,30286E+18","07/09/2020 6:38","carlosr32215771 tambien encantan conectores logicos maravillosos",1,0
"667","1,30285E+18","07/09/2020 6:14","coronavirusgt easturia easturia prefirio vender prestigio dignidad dinero pena vergenza par ",0,0
"668","1,30285E+18","07/09/2020 6:11"," pasa mesias easturia milagroso sanador pandemias gloriosa drgiammattei ",1,0
"669","1,30285E+18","07/09/2020 6:08"," drgiammattei ",0,0
"670","1,30285E+18","07/09/2020 5:53"," paso paoes ",0,0
"671","1,30284E+18","07/09/2020 5:34","coronavirusgt ",2,0
"672","1,30284E+18","07/09/2020 5:29","coronavirusgt drgiammattei institucion financiera justamente mandaron logro ojo 3 m ",1,0
"673","1,30284E+18","07/09/2020 5:28","coronavirusgt van soltar justo antorchas",2,0
"674","1,30284E+18","07/09/2020 5:27","guatemala puesto 40 casos covid gran avance cerote easturia est ",10,0
"675","1,30284E+18","07/09/2020 5:23","coronavirusgt hdp drgiammattei abriendo junto bufon easturia",9,1
"676","1,30284E+18","07/09/2020 5:20","coronavirusgt aqui guate sigue dando via libre propagacion virus atiati",2,0
"677","1,30284E+18","07/09/2020 5:20","coronavirusgt datos reales situacion real",5,0
"678","1,30284E+18","07/09/2020 5:18","honduras atencian determino extender toque queda absoluto territorio hondure ",54,18
"679","1,30284E+18","07/09/2020 5:17","coronavirusgt elarcaico ",3,0
"680","1,30284E+18","07/09/2020 5:12","coronavirusgt elarcaico deberia aprovechar oferta segunda ola",2,0
"681","1,30284E+18","07/09/2020 5:07","asibrianv elarcaico advertido ",2,0
"682","1,30284E+18","07/09/2020 5:04"," dice dijo cadena nacional lordpajas alejandro giammattei miguelito coronavirusgt ministerio salud ",14,6
"683","1,30284E+18","07/09/2020 5:04","coronavirusgt elarcaico culpa gobierno hace pocas pruebas si tuvieramos mas pruebas tendriamos ma ",8,0
"684","1,30283E+18","07/09/2020 5:02","coronavirusgt elarcaico jajaja",1,0
"685","1,30283E+18","07/09/2020 5:00","elarcaico nadie respeta coronavirusgt guatemala",11,0
"686","1,30283E+18","07/09/2020 5:00","coronavirusgt si gripe negociamos ",8,1
"687","1,30283E+18","07/09/2020 4:59","coronavirusgt centrodegob lmmartinez habria preguntarle grupo profuga albavision",0,0
"688","1,30283E+18","07/09/2020 4:57"," forma negociar elarcaico ",45,3
"689","1,30283E+18","07/09/2020 4:47","coronavirusgt drgiammattei falso siguieron viniendo remesas presidente trump cerro pais ",0,0
"690","1,30283E+18","07/09/2020 4:29","coronavirusgt easturia bufon sabe perfectamente nadie respeta tablero",0,0
"691","1,30282E+18","07/09/2020 4:19"," guatemala llorona pregunta estan hijos hoy anda gritando dondeestaeldinero ",89,26
"692","1,30281E+18","07/09/2020 3:40","coronavirusgt centrodegob lmmartinez perdon trabajando perdi mensaje presidencial dijo dinero",0,0
"693","1,30281E+18","07/09/2020 3:35","enrique44m coronavirusgt drgiammattei recuperacion cuates bancos cobran comision quer ",2,0
"694","1,30281E+18","07/09/2020 3:29","enrique44m coronavirusgt drgiammattei ui cosas creo ignorancia pura maldad drgiammattei",1,0
"695","1,30281E+18","07/09/2020 3:09","cada dia cada accion cada cadena nacional sigo convenciendo lordpajas giammattei miguelito coronavirus ",1,0
"696","1,30281E+18","07/09/2020 3:07","kokigt502 abnervelasquez centrodegob lmmartinez vice presidente netobran",1,0
"697","1,30281E+18","07/09/2020 3:07","abnervelasquez coronavirusgt centrodegob lmmartinez mique sustituye funciones administrativas d ",1,0
"698","1,3028E+18","07/09/2020 2:57","coronavirusgt drgiammattei q cuadra si aumentaron remesas tc tan alto",1,0
"699","1,3028E+18","07/09/2020 2:56","coronavirusgt easturia basta renuncie ",1,0
"700","1,3028E+18","07/09/2020 2:53","seguimos toque queda sigue igual asi da gana gobernantes punto coronavirus ",3,1
"701","1,3028E+18","07/09/2020 2:47","coronavirusgt drgiammattei migrantes aqui prefieren quedarse familias comida tech ",1,0
"702","1,3028E+18","07/09/2020 2:45","coronavirusgt drgiammattei exacto dejaron comer ver familia mejor",1,0
"703","1,3028E+18","07/09/2020 2:44","or easturia usted sabe perfectamente estan mintiendo indicar casos van baja guatemala ",109,30
"704","1,3028E+18","07/09/2020 2:43","datoscovidgt remesas mantuvieron podian millones migrantes ver morir hambre fam ",112,19
"705","1,3028E+18","07/09/2020 2:39"," contagios coronavirusgt estan puntos mas altos totonicapan aumentos 300 400 ",2,0
"706","1,3028E+18","07/09/2020 2:37"," automaticamente despues haber visto cadena nacional giammattei ati coronavirusgt covidgt ",0,0
"707","1,3028E+18","07/09/2020 2:31"," dediquen cadena nacional ahi miguelito giammattei lordpajas coronavirusgt covid19gt renunciagiammattei",0,0
"708","1,3028E+18","07/09/2020 2:29","centro gobierno nueva sosep asunto ati coronavirusgt covidgt covid19gt giammattei",0,0
"710","1,3028E+18","07/09/2020 2:27","drgiammattei pudo resumir cadena nacional hoy asi sigan aguantando ustedes pueden aun gesti ",0,0
"712","1,3028E+18","07/09/2020 2:26","prensalibre drgiammattei drgiammattei expresion falsa ve mal sr jimmytei va auten ",0,0
"714","1,30279E+18","07/09/2020 2:20","coronavirusgt centrodegob lmmartinez ingeniero",1,0
"715","1,30279E+18","07/09/2020 2:19","25 minutes of informercials and back slapping to say change in guatemalas covid19 restrictions coronavirusgt",0,0
"716","1,30279E+18","07/09/2020 2:19"," aburrido escuchar giammattei hablar coronavirusgt decir bueno realidad segaon vivi ",7,2
"717","1,30279E+18","07/09/2020 2:18","arnoldguzman76 drgiammattei lachofis91 juanpablocruzz gabrielmhh pasionrojagt pablopentarojo soyfdelrincon ",5,0
"718","1,30279E+18","07/09/2020 2:17","coronavirusgt horario movilizacion mantiene 5 maana 9 noche restaurantes debera ",0,0
"719","1,30279E+18","07/09/2020 2:15","escuchar mismas pendejadas drgiammattei mejor deci dinero lachofis91 pequemosa1 ",11,1
"720","1,30279E+18","07/09/2020 2:15","coronavirusgt presidente alejandro giammattei afirma casos positivos covid19 tendencia ",0,0
"722","1,30279E+18","07/09/2020 2:14","coronavirusgt saludglobal cadena nacional 5 septiembre 2020 muestran mapa segaon sistema ",6,2
"723","1,30279E+18","07/09/2020 2:14","lordpajas coronavirusgt cadenanacional alejandro giammattei cadena nacional diciendo logran ",0,1
"724","1,30279E+18","07/09/2020 2:13","lordpajas sera veo cadena nacional coronavirusgt sencillamente incontrolable resto mundo ",0,0
"725","1,30279E+18","07/09/2020 2:12","lorddarksome coronavirusgt",1,0
"726","1,30279E+18","07/09/2020 2:11","cadenanacional ndica bueno miedo bajado relajamos guardia aguantar mas ce ",6,0
"727","1,30279E+18","07/09/2020 2:11","cadenanacional 9 semanas tendencia baja fallecidos 7 semanas baja ocupacion camas 39 c ",7,0
"728","1,30279E+18","07/09/2020 2:11","cadenanacional inicia historia coronavirusgt alaba funcion centrodegob creacion hosp ",12,2
"729","1,30279E+18","07/09/2020 2:11"," hace egenvergerth asesoro presentacion historias tipo fundabiem aunque compara l ",0,0
"730","1,30279E+18","07/09/2020 2:09","covid19 guatemala mantiene 39 ocupacion 2066 camas destinadas pacientes coronavirusgt q ",10,3
"731","1,30279E+18","07/09/2020 2:08","todavia habra alguien crea mequetrefe drgiammattei guatemalagob circo covid19 coronavirusgt covid19gt",0,0
"732","1,30279E+18","07/09/2020 2:07","cabal dondeestaeldinero entonces si donaciones lordpajas ",2,0
"733","1,30279E+18","07/09/2020 2:04","coronavirusgt centrodegob lmmartinez importa millones costo pueden gastarlo ma ",1,0
"734","1,30279E+18","07/09/2020 2:03","coronavirusgt centrodegob lmmartinez hdp flacucho bachiller estudios ingenieria ",5,0
"735","1,30279E+18","07/09/2020 2:01","cadenanacional palabra mas repetido donaciones entonces dondeestaeldinero",87,24
"736","1,30279E+18","07/09/2020 2:01","coronavirusgt centrodegob lmmartinez centro gobierno visto nueva sosep administracion ",1,0
"737","1,30279E+18","07/09/2020 1:59","coronavirusgt centrodegob lmmartinez sigue show tanta casaca video diga consumado ",2,0
"738","1,30279E+18","07/09/2020 1:59","gran logro lordpajas pusieron camaras hospitales medicina equipo medico ",36,15
"739","1,30279E+18","07/09/2020 1:58"," credito centro gobierno suplantando funciones estrictamente ministerio salud paob ",1,0
"740","1,30279E+18","07/09/2020 1:57","coronavirusgt centrodegob lmmartinez estudiante",1,0
"741","1,30279E+18","07/09/2020 1:57","cadenanacionalgt conocen acciones coordinadas funcionamiento cada hospital temporal pacien ",1,0
"742","1,30279E+18","07/09/2020 1:56"," rusia china alemania resultados lordpajas titere cacif drgiammattei coronavirusgt renunciagiammattei",10,4
"743","1,30279E+18","07/09/2020 1:56","cadenanacional inicia 754 darle 10 minutos fama centrodegob dirigido ingeniero ",55,12
"744","1,30279E+18","07/09/2020 1:55"," cadena nacional hoy reportaje motivacional mal gusto eleva cinismo giammattei lordpajas ",0,0
"745","1,30279E+18","07/09/2020 1:54","cadenanacionalgt mensaje presidencial inicia resumen acciones atencion pandemia ",2,1
"746","1,30279E+18","07/09/2020 1:54","endirecto presidente drgiammattei da conocer cadena nacional medidas deben acatarse proximo ",0,0
"749","1,30278E+18","07/09/2020 1:44","coronavirusgt drgiammattei tontera hospitales privados cupo imaginense estan naci ",1,0
"750","1,30278E+18","07/09/2020 1:06"," minsaludguate fallado solola desinformacion tomo control falta informacion clara ",11,10
